title,original_title,summary,url_thumbnail
Les Suffragettes,Suffragette,"Au début du siècle dernier, en Angleterre, des femmes de toutes conditions décident de se battre pour obtenir le droit de vote. Face à leurs revendications, les réactions du gouver",https://fr.web.img2.acsta.net/c_310_420/pictures/15/10/06/14/15/041661.jpg
Crimson Peak,Crimson Peak,"Au début du siècle dernier, Edith Cushing, une jeune romancière en herbe, vit avec son père Carter Cushing à Buffalo, dans l’État de New York. La jeune femme est hantée, au sens pr",https://fr.web.img6.acsta.net/c_310_420/pictures/15/08/10/09/02/444339.jpg
Le Voyage de Fanny,Le Voyage de Fanny,"Du haut de ses 12 ans, Fanny a la tête dure ! Mais c'est surtout une jeune fille courageuse qui, cachée dans un foyer loin de ses parents, s’occupe de ses deux petites sœurs.",https://fr.web.img6.acsta.net/c_310_420/pictures/16/03/25/09/30/252348.jpg
Les Profs 2,Les Profs 2,"Les pires Profs de France débarquent en Angleterre pour une mission ultra-secrète. Avec Boulard, le Roi des cancres, ils sont parachutés dans le meilleur lycée du pays, et ils vont",https://fr.web.img5.acsta.net/c_310_420/pictures/15/06/01/14/20/400975.jpg
Black,Black,"Deux gangs des banlieues bruxelloises, les Black Bronx et les 1080, se mènent une lutte sans merci. Mavela, s’éprend de Marwan, membre du gang rival. Les deux amants s’enlisent alo",https://fr.web.img4.acsta.net/c_310_420/pictures/16/06/02/15/49/324511.jpg
Pension complète,Pension complète,"François et Charlotte dirigent ensemble un hôtel-restaurant gastronomique au bord de la mer mais leur relation conjugale n’est pas au beau fixe : obsessionnel acharné, François veu",https://fr.web.img2.acsta.net/c_310_420/pictures/15/12/02/16/11/008428.jpg
Prémonitions,Solace,"Un tueur en série énigmatique sévit à Atlanta, laissant le FBI totalement désemparé. Quoi qu’ils fassent, les enquêteurs ont toujours un coup de retard, comme si le tueur pouvait a",https://fr.web.img6.acsta.net/c_310_420/pictures/15/07/30/09/17/135727.jpg
Ant-Man,Ant-Man,"Scott Lang, cambrioleur de haut vol, va devoir apprendre à se comporter en héros et aider son mentor, le Dr Hank Pym, à protéger le secret de son spectaculaire costume d’Ant-Man, a",https://fr.web.img2.acsta.net/c_310_420/pictures/15/05/06/16/05/305731.jpg
Night Fare,Night Fare,"Luc et Chris, son ami anglais, montent dans un taxi pour rentrer chez eux après une soirée parisienne bien arrosée. Arrivés à destination, ils s'enfuient sans payer la course. Ils ",https://fr.web.img5.acsta.net/c_310_420/pictures/15/11/25/12/43/218474.jpg
Pan,Pan,"Proposant un nouveau regard sur l'origine des personnages légendaires créés par J.M. Barrie, le film s'attache à l'histoire d'un orphelin enlevé au Pays Imaginaire. Là-bas, il vivr",https://fr.web.img4.acsta.net/c_310_420/pictures/15/10/09/18/36/377029.jpg
Braqueurs,Braqueurs,"Yanis, Eric, Nasser et Frank forment l’équipe de braqueurs la plus efficace de toute la région Parisienne. Entre chaque coup, chacun gère comme il peut sa vie familiale, entre para",https://fr.web.img6.acsta.net/c_310_420/pictures/16/02/26/10/22/161970.jpg
Comment c’est loin,Orel & Gringe,"Après une dizaine d’années de non-productivité, Orel et Gringe, la trentaine, galèrent à écrire leur premier album de rap. Leurs textes, truffés de blagues de mauvais goût et de ré",https://fr.web.img2.acsta.net/c_310_420/pictures/15/10/28/14/12/214529.jpg
Point Break,Point Break,Une série de braquages spectaculaires aux quatre coins du monde met en péril l’équilibre des marchés financiers. Les criminels opèrent aussi bien en motos dans des gratte-ciels new,https://fr.web.img6.acsta.net/c_310_420/pictures/16/01/12/15/37/478855.jpg
Les Innocentes,Les Innocentes,"Pologne, décembre 1945.",https://fr.web.img6.acsta.net/c_310_420/pictures/15/12/24/09/31/213105.jpg
Bone Tomahawk,Bone Tomahawk,"1850 - quelque part entre le Texas et le Nouveau Mexique. Dans la paisible ville de Bright Hope, une mystérieuse horde d’Indiens en quête de vengeance kidnappent plusieurs personne",https://fr.web.img6.acsta.net/c_310_420/pictures/15/09/07/15/40/591632.jpg
La Résistance de l'air,La Résistance de l'air,"Champion de tir au fusil, Vincent mène une vie tranquille entre sa femme et sa fille. Jusqu’au jour où des problèmes d’argent l’obligent à remettre en cause ses projets et menacent",https://fr.web.img3.acsta.net/c_310_420/pictures/15/05/04/17/38/292176.jpg
Bone Tomahawk,Bone Tomahawk,"1850 - quelque part entre le Texas et le Nouveau Mexique. Dans la paisible ville de Bright Hope, une mystérieuse horde d’Indiens en quête de vengeance kidnappent plusieurs personne",https://fr.web.img6.acsta.net/c_310_420/pictures/15/09/07/15/40/591632.jpg
Le Grand Partage,Le Grand Partage,Un hiver pire que jamais. Le gouvernement publie un décret obligeant les citoyens français les mieux logés à accueillir chez eux pendant la vague de froid leurs concitoyens en situ,https://fr.web.img3.acsta.net/c_310_420/pictures/15/10/16/15/26/174669.jpg
La Résistance de l'air,La Résistance de l'air,"Champion de tir au fusil, Vincent mène une vie tranquille entre sa femme et sa fille. Jusqu’au jour où des problèmes d’argent l’obligent à remettre en cause ses projets et menacent",https://fr.web.img3.acsta.net/c_310_420/pictures/15/05/04/17/38/292176.jpg
The Walk – Rêver Plus Haut,The Walk,"Biopic sur le funambule français Philippe Petit, célèbre pour avoir joint en 1974 les deux tours du World Trade Center sur un fil, suspendu au-dessus du vide.",https://fr.web.img3.acsta.net/c_310_420/pictures/15/10/21/09/53/105871.jpg
Aux yeux de tous,Secret In Their Eyes,Une enquêtrice du FBI découvre avec horreur que l'une de ses filles a été brutalement assassinée. Les conséquences sur son équipe seront nombreuses.,https://fr.web.img5.acsta.net/c_310_420/pictures/16/01/22/15/36/116862.jpg
Jane Got A Gun,Jane Got A Gun,"Jane Hammond est une femme au caractère bien trempé mariée à Bill, l’un des pires bandits de la ville. Lorsque celui-ci se retourne contre son propre clan, les terribles frères Bis",https://fr.web.img2.acsta.net/c_310_420/pictures/15/10/08/10/14/446034.jpg
N.W.A - Straight Outta Compton,Straight Outta Compton,"En 1987, cinq jeunes hommes exprimaient leur frustration et leur colère pour dénoncer les conditions de vie de l'endroit le plus dangereux de l’Amérique avec l'arme la plus puissan",https://fr.web.img2.acsta.net/c_310_420/pictures/15/07/21/15/07/149335.jpg
Bang Gang (Une Histoire D'Amour Moderne),Bang Gang (Une Histoire D'Amour Moderne),"Les faubourgs aisés d’une ville sur la côte atlantique.George, jolie jeune fille de 16 ans, tombe amoureuse d’Alex. Pour attirer son attention, elle lance un jeu collectif où sa ba",https://fr.web.img2.acsta.net/c_310_420/pictures/15/11/17/12/02/185238.jpg
Victoria,Victoria,"Berlin. Sortie de boîte de nuit, Victoria, espagnole fraîchement débarquée, rencontre Sonne et son groupe de potes. Emportée par la fête et l'alcool, elle décide de les suivre dans",https://fr.web.img5.acsta.net/c_310_420/pictures/15/06/09/14/32/425117.jpg
La Belle Saison,La Belle Saison,"1971. Delphine, fille de paysans, monte à Paris pour s’émanciper du carcan familial et gagner son indépendance financière. Carole est parisienne. En couple avec Manuel, elle vit ac",https://fr.web.img6.acsta.net/c_310_420/pictures/15/05/26/12/00/464808.jpg
Beasts of No Nation,Beasts of No Nation,"Alors qu'il n'est encore qu'un jeune garçon, Agu devient un enfant soldat, embrigadé de force dans l'armée du sanguinaire ""Commandant"".",https://fr.web.img4.acsta.net/c_310_420/pictures/15/08/21/09/39/219222.jpg
Manuel de survie à l'apocalypse zombie,Scout's Guide To The Zombie Apocalypse,"Trois scouts, amis depuis toujours, s’allient avec une serveuse badass pour devenir l’équipe de héros la plus improbable qu’il soit. Quand leur paisible ville est ravagée par une i",https://fr.web.img4.acsta.net/c_310_420/pictures/15/07/09/11/58/490756.jpg
La Volante,La Volante,"Alors qu’il emmène sa femme à la maternité pour accoucher, Thomas percute et tue un jeune homme sur la route. Marie-France, la mère de ce dernier, ne parvient pas à se remettre du ",https://fr.web.img2.acsta.net/c_310_420/pictures/15/07/27/12/55/185656.jpg
Shaun le mouton,Shaun the Sheep Movie,"Dans la campagne anglaise, Shaun, un mouton malicieux, en a plus qu'assez de la vie routinière qu'il mène à la ferme. Il élabore un plan minutieux pour bénéficier d'une journée de ",https://fr.web.img5.acsta.net/c_310_420/pictures/15/01/29/17/19/132942.jpg
Return to Sender,Return to Sender,Une infirmière va faire une mauvaise rencontre qui va chambouler sa vie. Elle doit trouver la force et le courage pour se reconstruire et refaire sa vie...,https://fr.web.img5.acsta.net/c_310_420/pictures/15/06/30/17/25/227064.jpg
Shaun le mouton,Shaun the Sheep Movie,"Dans la campagne anglaise, Shaun, un mouton malicieux, en a plus qu'assez de la vie routinière qu'il mène à la ferme. Il élabore un plan minutieux pour bénéficier d'une journée de ",https://fr.web.img5.acsta.net/c_310_420/pictures/15/01/29/17/19/132942.jpg
En route !,Home,"Les BOOVS, aliens à l’ego surdimensionné, choisissent, pour échapper à leurs ennemis jurés les GORGS, de faire de la Terre leur nouvelle planète d’adoption. Mais OH, l’un d’entre e",https://fr.web.img4.acsta.net/c_310_420/pictures/15/04/08/10/31/072651.jpg
Éperdument,Éperdument,"Un homme, une femme.",https://fr.web.img6.acsta.net/c_310_420/pictures/16/01/29/18/05/039067.jpg
Les Ardennes,D'Ardennen,"Un cambriolage tourne mal. Dave arrive à s’enfuir mais laisse son frère Kenneth derrière lui. Quatre ans plus tard, à sa sortie de prison, Kenneth, au tempérament violent, souhaite",https://fr.web.img4.acsta.net/c_310_420/pictures/16/01/27/12/25/372263.jpg
We Are Your Friends,We Are Your Friends,"Cole, un DJ de 23 ans vit dans le milieu de l’électro et des nuits californiennes. La journée, il traîne avec ses amis d’enfance. La nuit il mixe, dans l’espoir de composer le son ",https://fr.web.img4.acsta.net/c_310_420/pictures/15/07/21/14/02/325344.jpg
Les Oubliés,Under sandet,1945. Danemark.,https://fr.web.img6.acsta.net/c_310_420/pictures/17/02/01/16/12/349301.jpg
Borderline,Borderline,"L’histoire vraie d’un Commissaire Principal, chef de la Brigade de la répression du Banditisme d’une grande ville, arrêté et placé en garde à vue par la Police des Polices pendant ",https://fr.web.img6.acsta.net/c_310_420/pictures/15/09/01/14/07/109770.jpg
Departure,Departure,"Beatrice et son fils passent une semaine dans une maison de vacances, dans un coin isolé du sud de la France. Le jeune Elliot fait la connaissance de Clément, un adolescent mystéri",https://fr.web.img4.acsta.net/c_310_420/pictures/17/04/27/10/05/390476.jpg
Man Down,Man Down,"De retour d’une opération traumatisante en Afghanistan, Gabriel Drummer, membre du corps des Marines, découvre une Amérique complètement dévastée. En son absence, la guerre a trave",https://fr.web.img6.acsta.net/c_310_420/pictures/17/10/27/11/53/3765450.jpg
Vue sur mer,By The Sea,"VUE SUR MER s’attache à Roland, un écrivain américain, et sa femme Vanessa qui débarquent dans une station balnéaire, en France, dans les années 70. Le couple semble en crise. Tand",https://fr.web.img5.acsta.net/c_310_420/pictures/15/08/07/11/45/260380.jpg
90 minutes au paradis,90 Minutes In Heaven,"Un homme tué dans un accident de voiture revient à la vie 90 minutes après son décès. Meurtri par d'atroces souffrances, il n'a plus le goût de vivre et ne peut se résoudre à avoue",https://fr.web.img5.acsta.net/c_310_420/pictures/15/07/13/17/05/185733.jpg
Macbeth,Macbeth,"11ème siècle : Ecosse. Macbeth, chef des armées, sort victorieux de la guerre qui fait rage dans tout le pays. Sur son chemin, trois sorcières lui prédisent qu’il deviendra roi. Co",https://fr.web.img6.acsta.net/c_310_420/pictures/15/11/05/15/21/409557.jpg
L'Homme irrationnel,Irrational Man,"Professeur de philosophie, Abe Lucas est un homme dévasté sur le plan affectif, qui a perdu toute joie de vivre. Il a le sentiment que quoi qu’il ait entrepris - militantisme polit",https://fr.web.img2.acsta.net/c_310_420/pictures/15/09/03/15/38/066511.jpg
Marguerite,Marguerite,Le Paris des années 20. Marguerite Dumont est une femme fortunée passionnée de musique et d’opéra. Depuis des années elle chante régulièrement devant son cercle d’habitués. Mais Ma,https://fr.web.img6.acsta.net/c_310_420/pictures/15/08/03/09/25/501497.jpg
Absolutely Anything,Absolutely Anything,"Neil Clarke, un enseignant désenchanté, amoureux de sa voisine du dessous qui sait à peine qu'il existe, se voit attribuer par un conseil extraterrestre le pouvoir de faire absolum",https://fr.web.img3.acsta.net/c_310_420/pictures/15/06/30/14/46/332212.jpg
Remember,Remember,"Un vieil homme, survivant de l'Holocauste, parcourt les États-Unis pour se venger d'un passé qu'il ne cesse d'oublier.",https://fr.web.img6.acsta.net/c_310_420/pictures/16/01/21/14/58/417542.jpg
Asphalte,Asphalte,Ce film est présenté en séance spéciale au Festival de Cannes 2015,https://fr.web.img6.acsta.net/c_310_420/pictures/15/09/02/15/38/332542.jpg
L'Homme qui défiait l'infini,The Man Who Knew Infinity,"La vie de Srinivasa Ramanujan, un des plus grands mathématiciens de notre temps. Élevé à Madras en Inde, il intègre la prestigieuse université de Cambridge en Angleterre pendant la",https://fr.web.img6.acsta.net/c_310_420/pictures/17/01/23/15/20/050857.jpg
Magic Mike XXL,Magic Mike XXL,"Trois ans après que Mike ait renoncé à sa vie de strip-teaseur, les Kings of Tampa sont eux aussi prêts à jeter l'éponge. Mais ils veulent le faire à leur façon – en enflammant la ",https://fr.web.img4.acsta.net/c_310_420/pictures/15/05/22/09/45/222830.jpg
Encore Heureux,Encore Heureux,"D’accord, Marie est un peu fatiguée de l’insouciance de son mari Sam, cadre sup au chômage depuis 2 ans. D’accord, elle est très tentée de se laisser séduire par ce bel inconnu qui",https://fr.web.img2.acsta.net/c_310_420/pictures/16/01/04/09/03/209937.jpg
The Gift,The Gift,La vie d'un jeune couple marié est chamboulée lorsqu’une ancienne connaissance apporte de mystérieux cadeaux et révèle au grand jour un secret terrifiant vieux de plus de 20 ans.,https://fr.web.img5.acsta.net/c_310_420/pictures/15/04/10/10/22/108125.jpg
Les Malheurs de Sophie,Les Malheurs de Sophie,"Depuis son château, la petite Sophie ne peut résister à la tentation de l'interdit et ce qu'elle aime par dessus tout, c'est faire des bêtises avec son cousin Paul. Lorsque ses par",https://fr.web.img2.acsta.net/c_310_420/pictures/16/02/16/12/45/447557.jpg
Hardcore Henry,Hardcore Henry,Attachez votre ceinture. Hardcore Henry est certainement l’expérience la plus intense et la plus originale à vivre au cinéma depuis bien longtemps !,https://fr.web.img4.acsta.net/c_310_420/pictures/16/02/11/15/56/262042.jpg
Hacker,Blackhat,"À Hong Kong, la centrale nucléaire de Chai Wan a été hackée. Un logiciel malveillant, sous la forme d’un outil d’administration à distance ou RAT (Remote Access Tool), a ouvert la ",https://fr.web.img6.acsta.net/c_310_420/pictures/14/11/06/10/19/239399.jpg
